start,end
164440,164458
468331,468336
203105,203133
381801,381814
177395,177409
469391,469416
463438,463463
334911,334925
4527,4561
305854,305875
98234,98254
9546,9561
381699,381714
429694,429700
198211,198221
420690,420706
64298,64314
446031,446039
215320,215336
162642,162683
440074,440079
360137,360159
175268,175277
14189,14207
318134,318148
307786,307789
45349,45364
117408,117430
316201,316209
172906,172917
477287,477302
362027,362046
296386,296407
432963,432993
133875,133891
358580,358601
342019,342028
28049,28061
436751,436771
214218,214232
46292,46310
430164,430189
205953,205962
378225,378236
280920,280944
165898,165914
434150,434168
102529,102539
365384,365412
328864,328884
243024,243042
447108,447128
12529,12547
429365,429387
131512,131532
199323,199327
66761,66779
202462,202474
423592,423601
192199,192208
105537,105550
177374,177388
167150,167195
170192,170203
72833,72855
277253,277275
8081,8108
237421,237430
148625,148634
385406,385416
325920,325941
453713,453727
94214,94234
297014,297070
99453,99492
300976,300986
298106,298134
23372,23383
252319,252328
430122,430163
181831,181840
193783,193792
17095,17113
146892,146902
160968,160985
364833,364853
48410,48415
1433,1437
422191,422222
57706,57736
345909,345918
319828,319837
449163,449187
59427,59457
285906,285931
123215,123229
326912,326935
186734,186747
58139,58176
342332,342343
411850,411862
388375,388386
254365,254372
96326,96334
31714,31734
83968,83983
29291,29301
389548,389568
182525,182554
369454,369481
265801,265818
181587,181605
6287,6299
316340,316350
314911,314918
158429,158455
330202,330222
320916,320926
398278,398288
38069,38076
199430,199444
417119,417145
70975,70990
161720,161731
205777,205796
452429,452452
133584,133599
485581,485601
481830,481854
493352,493384
14238,14247
234149,234171
185916,185927
167412,167423
78383,78394
154485,154495
424297,424313
276346,276363
484501,484525
200210,200230
434745,434763
232911,232927
81826,81847
412868,412889
47280,47293
354836,354848
39668,39679
460249,460270
101131,101196
279804,279816
179162,179185
41801,41814
170626,170649
98255,98266
430751,430761
79157,79185
295799,295810
68302,68323
83829,83852
387230,387250
197152,197174
469434,469450
295380,295408
325049,325070
123464,123472
25877,25914
144196,144209
493582,493592
149969,149980
278389,278420
410863,410882
346609,346638
20884,20899
439474,439480
254582,254593
167034,167054
20558,20568
69486,69496
291837,291854
214602,214614
236133,236155
18898,18900
36213,36250
366708,366715
195334,195344
375427,375441
124153,124173
278672,278694
401930,401949
387091,387100
215501,215510
323294,323306
353190,353204
175879,175904
441844,441854
105985,105990
323730,323741
306984,306995
157500,157508
197036,197056
489322,489332
479152,479205
168602,168620
146542,146573
78141,78156
96761,96781
307816,307830
417257,417291
150727,150737
403105,403113
417215,417229
435664,435690
91627,91637
15335,15369
226052,226091
152556,152565
390523,390554
163172,163185
227303,227315
382524,382539
224219,224242
358925,358933
86022,86046
59955,59969
153293,153309
38558,38586
211244,211264
223232,223240
407312,407328
158100,158109
315585,315624
115429,115437
431894,431908
343989,344003
352022,352034
449725,449745
84409,84426
416388,416411
128569,128583
292712,292720
452464,452499
449304,449321
204492,204512
401482,401498
417384,417416
168283,168320
427633,427675
437051,437071
102066,102078
313546,313571
424986,424989
49923,49931
125195,125210
236759,236781
193545,193561
113339,113359
273658,273667
238351,238372
204216,204228
454965,455009
427872,427879
420375,420395
79,99
301863,301880
397518,397534
237246,237269
35851,35862
78805,78814
219260,219284
187819,187838
350427,350433
377304,377324
30014,30027
334136,334150
203976,203996
271574,271594
405013,405034
257637,257645
472195,472204
251767,251791
175589,175611
20164,20175
256301,256318
370449,370487
296146,296180
316537,316544
334676,334682
141600,141624
118040,118052
192728,192749
6114,6133
76919,76953
435908,435914
236613,236665
71109,71125
132348,132361
144281,144293
333569,333585
288373,288390
254148,254176
151179,151196
488957,488974
462376,462405
229426,229438
129744,129843
355334,355355
390832,390870
274088,274113
483583,483588
401080,401113
86004,86021
243651,243677
359407,359427
182177,182187
100015,100025
149578,149590
153682,153698
108695,108715
169032,169042
440441,440456
143137,143152
167987,168013
155805,155826
239932,239947
32341,32351
487424,487429
383892,383895
349602,349621
302048,302063
10930,10950
283603,283619
318353,318385
391318,391337
405035,405046
333678,333691
303708,303715
482033,482058
110630,110638
490118,490138
293713,293727
193855,193869
139982,139998
12804,12818
145851,145878
489384,489394
247928,247941
14744,14781
330893,330919
300346,300368
393461,393472
224486,224499
373294,373343
3198,3209
183834,183854
61106,61127
78351,78369
44355,44372
311570,311580
486857,486880
231502,231515
54762,54782
340752,340776
216622,216644
372622,372650
209916,209925
37521,37537
45520,45566
379439,379468
276224,276238
281047,281076
140677,140693
454814,454831
137430,137471
305527,305592
9964,9972
395836,395849
441580,441596
476641,476670
466777,466784
349579,349601
52934,52963
118631,118653
72435,72455
382557,382581
490266,490275
91308,91320
208406,208422
143918,143937
182723,182752
475813,475831
454541,454573
297092,297112
212483,212508
212952,212973
155673,155687
468761,468785
111363,111392
315362,315384
164923,164965
76982,76998
205512,205535
432567,432581
317564,317582
492932,492935
29957,30004
475104,475111
175997,176019
394794,394822
86888,86895
457928,457945
235706,235715
198222,198251
275035,275063
203389,203409
397222,397261
29560,29575
362542,362558
251009,251016
285368,285419
109456,109466
61286,61295
24422,24457
160167,160188
119304,119314
390999,391009
47905,47917
107883,107894
186845,186857
85994,86003
122945,122954
202615,202631
486553,486581
425056,425062
121868,121896
12428,12463
298452,298462
277111,277127
69360,69375
114131,114149
294673,294706
376388,376400
232108,232125
82773,82782
395294,395299
239428,239443
216587,216608
483356,483379
304217,304237
200545,200561
465891,465919
77932,77946
270779,270806
473957,473977
75302,75333
464086,464110
368148,368154
251253,251262
338418,338428
45248,45277
59359,59379
440627,440639
108244,108262
251189,251196
121939,121971
238002,238009
399578,399598
246487,246494
152754,152774
338789,338800
228242,228253
404363,404378
174922,174936
339449,339463
145598,145617
139037,139097
373897,373936
488107,488135
196434,196448
467972,467983
352847,352865
2770,2787
78590,78599
162138,162149
68894,68904
119954,119979
113210,113219
292443,292450
219801,219833
345059,345066
252667,252678
118187,118197
438227,438249
157576,157598
489060,489090
220948,220978
78428,78437
343898,343916
190715,190733
58112,58122
320371,320395
331752,331765
409665,409687
209522,209536
468679,468708
49823,49836
445891,445908
272849,272860
108669,108694
206862,206872
415627,415634
344056,344064
139917,139925
282017,282025
369694,369704
263534,263564
457209,457252
152488,152542
310861,310872
264619,264639
301407,301424
148909,148935
171639,171658
385039,385050
346212,346225
215686,215715
346803,346812
479017,479037
54406,54415
112818,112844
252121,252131
374719,374737
53952,53959
7320,7331
245848,245873
492377,492395
394330,394349
378110,378125
25356,25375
132945,132955
258042,258060
270683,270720
113940,113960
466653,466673
326199,326209
182333,182347
206607,206627
31640,31672
282628,282634
101626,101647
450459,450476
257575,257583
8198,8210
439046,439062
415965,415992
143684,143697
192790,192799
126001,126013
382310,382323
128016,128030
448603,448618
49713,49732
275469,275488
425533,425545
486417,486437
339790,339798
218224,218234
421706,421740
216713,216726
259806,259827
141361,141371
268617,268627
232470,232488
168866,168886
268565,268589
269060,269075
440529,440547
118175,118186
447540,447571
332239,332256
162182,162198
230113,230132
488489,488509
439481,439490
208703,208714
229109,229158
97176,97188
402734,402763
320003,320043
433032,433049
285109,285125
216357,216360
423693,423707
337914,337924
107081,107093
190200,190241
392769,392785
344304,344313
428080,428095
394674,394695
356035,356047
348489,348504
316492,316536
141456,141473
375136,375161
57795,57811
346496,346508
416289,416318
491546,491567
154446,154458
110842,110857
479914,479943
164721,164734
429216,429231
451112,451138
332977,332982
215960,215993
427238,427261
256380,256401
25843,25858
75077,75093
418997,419016
136276,136286
178617,178634
20821,20841
112230,112258
348296,348305
241627,241650
289483,289499
87618,87644
151103,151114
126272,126303
305650,305671
256216,256228
263499,263533
65037,65055
252903,252918
84065,84085
204384,204404
297479,297503
193396,193409
456110,456137
131727,131743
145391,145409
343301,343322
329567,329575
441804,441817
202656,202697
377488,377504
333617,333630
394653,394673
111393,111414
439034,439045
10259,10276
252813,252831
371230,371240
318941,318961
334089,334097
180084,180105
76091,76106
467886,467911
82987,83010
242408,242457
113467,113475
450023,450066
422740,422759
209882,209915
477827,477859
246015,246022
8429,8457
436393,436405
475760,475782
242700,242714
230983,230999
180900,180918
145774,145807
427461,427482
142232,142257
444766,444792
21368,21384
422841,422872
84843,84865
34612,34691
243781,243795
195057,195075
226092,226104
46225,46249
58560,58571
346520,346531
109000,109016
379779,379785
434404,434421
117281,117287
67620,67635
135091,135112
359322,359340
237444,237456
488002,488022
151216,151236
367342,367348
157284,157303
111326,111345
82704,82714
129035,129062
285844,285865
461234,461253
449543,449563
461106,461118
342256,342267
150956,150970
388591,388600
62886,62898
253930,253946
245754,245773
160025,160033
395486,395492
429203,429215
54860,54881
254198,254213
50625,50657
161904,161922
163006,163036
68481,68508
381222,381233
355010,355028
78680,78700
28906,28925
243054,243063
113241,113284
102241,102253
343323,343330
485110,485121
139393,139408
264162,264179
469451,469457
265106,265126
8938,8949
257040,257063
135536,135566
35516,35536
362621,362645
271853,271877
174376,174410
173115,173145
223416,223425
392471,392516
487218,487227
112617,112628
286147,286156
35616,35627
138133,138149
253452,253468
32290,32322
27806,27825
370850,370873
317620,317628
199115,199135
325315,325336
342092,342100
438784,438793
475436,475458
210457,210478
227390,227426
187054,187079
471422,471438
396331,396354
5467,5482
21014,21034
16079,16094
207061,207068
467215,467229
467349,467362
43291,43298
260792,260803
189545,189566
123143,123144
117660,117684
444095,444118
432653,432667
151,183
339568,339577
103646,103656
389939,389949
321161,321174
77947,77951
291894,291911
150759,150785
435438,435446
339172,339183
216922,216937
355367,355389
363942,363949
218944,218953
279205,279223
98600,98696
387827,387841
59791,59808
293561,293599
267250,267272
255516,255533
316789,316816
185052,185073
488657,488673
305011,305022
477156,477191
278731,278747
70520,70537
181224,181242
240799,240825
262741,262768
475928,475967
409000,409017
454465,454479
312347,312364
299478,299510
173741,173759
302899,302913
115566,115581
326104,326115
393003,393034
108716,108726
352829,352846
356313,356345
359083,359104
327754,327771
111910,111921
408754,408776
160384,160402
293363,293375
446786,446805
346029,346044
270326,270344
277846,277866
59604,59628
262915,262916
48116,48140
475271,475308
104782,104802
195260,195281
411525,411534
374080,374095
254594,254623
340872,340912
435264,435288
264417,264438
221459,221475
163573,163589
199445,199456
486053,486065
107026,107053
15636,15653
325186,325203
239593,239613
282983,283000
273011,273022
119368,119384
489528,489535
37069,37078
26221,26239
59678,59688
297632,297643
154631,154648
324895,324902
427983,428013
238241,238261
310925,310935
450781,450785
184972,184990
36826,36883
409803,409814
437249,437268
413222,413237
233647,233658
251603,251610
473496,473506
168198,168205
357228,357245
69740,69785
143581,143603
115880,115903
458940,458962
172545,172557
424523,424542
138658,138674
37967,37988
186334,186344
302223,302257
44586,44619
68272,68301
33990,34002
137994,138014
375594,375605
293287,293313
394879,394889
187238,187266
94746,94758
266507,266522
311859,311877
99935,99944
344855,344877
267007,267012
242670,242681
380880,380889
289833,289846
89223,89233
255313,255322
182571,182589
159342,159370
447720,447731
31757,31766
55244,55253
321776,321792
200598,200615
170347,170367
261017,261057
64113,64123
180766,180789
237409,237420
186983,187007
407779,407804
114150,114171
74281,74321
155958,155978
92893,92911
40842,40849
422477,422485
459989,459999
40077,40091
206139,206162
18680,18701
126313,126333
226022,226035
269293,269313
101983,101989
182348,182365
15086,15120
198523,198540
260292,260317
241302,241557
236848,236859
395919,395947
327429,327449
63419,63434
484072,484096
466674,466694
390284,390305
28985,29006
165096,165112
34328,34330
39680,39701
324399,324409
429042,429060
289304,289322
214492,214515
47137,47139
132183,132196
222547,222566
420942,420960
258670,258680
353137,353162
302756,302786
347677,347683
126823,126834
62181,62191
148345,148353
467774,467790
478557,478566
463032,463046
393289,393311
15005,15023
317707,317722
436785,436804
281091,281105
264146,264152
268712,268716
395278,395288
361647,361667
269908,269932
102702,102714
180003,180022
273340,273363
59871,59887
471709,471721
160063,160074
327641,327660
128996,129017
500,517
336012,336030
289847,289862
59847,59860
465425,465445
339762,339773
355168,355179
321472,321486
283936,283953
110151,110160
349156,349187
216031,216056
235716,235725
211436,211456
147016,147026
246211,246214
419788,419808
472449,472465
451816,451847
98954,98971
42878,42905
432676,432687
221231,221242
30406,30434
279495,279504
124727,124747
370895,370911
324741,324757
254571,254581
30450,30465
167285,167296
20539,20557
340695,340719
62234,62243
151909,151925
426720,426730
320420,320428
68217,68225
204766,204780
414797,414819
132362,132367
125417,125432
253242,253253
52392,52404
350020,350037
281827,281856
438556,438568
438006,438019
266952,266968
36565,36592
110651,110659
159736,159753
403240,403260
415614,415626
8184,8197
303904,303950
369028,369044
93715,93745
446947,446958
483288,483305
173850,173863
54716,54726
42287,42302
66378,66398
374545,374567
461659,461677
134335,134352
168436,168465
145167,145177
82582,82593
72578,72591
442187,442198
421324,421342
359986,360018
169397,169407
406851,406867
260878,260886
297250,297271
14056,14068
180208,180225
343709,343734
103901,103904
260330,260342
201326,201335
62501,62512
139803,139821
392328,392339
17657,17691
162177,162181
210592,210601
316985,317010
67131,67141
395130,395158
187798,187813
277670,277706
26186,26197
146915,146938
81082,81106
29598,29624
302464,302475
350513,350536
315173,315201
206929,206940
224980,225002
247764,247784
193636,193656
252593,252611
399678,399693
144599,144650
165381,165392
283056,283065
398686,398704
299030,299059
335493,335525
170832,170856
37185,37195
94575,94594
370824,370849
206054,206075
76971,76981
66411,66431
240180,240202
22553,22577
228992,229003
173515,173529
58275,58295
180956,180965
228525,228543
324547,324567
192575,192595
119992,120039
360554,360575
88433,88443
283087,283097
255534,255554
385882,385900
341584,341600
375821,375841
199679,199696
176383,176410
467746,467754
99433,99452
96454,96464
310455,310477
44193,44220
23184,23192
399998,400024
69464,69485
233180,233190
257270,257289
206799,206831
400499,400534
333318,333329
31868,31886
198461,198485
457540,457552
15879,15904
57419,57439
143042,143054
376928,376944
40149,40156
255579,255610
122815,122840
59099,59120
366462,366491
177746,177767
14928,14946
212783,212796
492765,492772
50937,50968
63592,63612
138115,138120
351623,351637
106680,106687
116154,116176
218152,218163
79072,79086
153310,153312
346079,346100
428492,428524
255945,255960
240663,240683
279,297
92256,92278
53960,53964
261385,261404
324984,325006
343779,343800
114565,114589
460476,460496
466146,466158
191127,191153
156032,156035
467374,467382
420354,420374
454366,454385
1653,1663
50453,50479
303020,303047
355467,355477
371556,371573
135908,135918
414820,414836
100,113
222953,222981
404332,404346
96847,96876
359020,359024
104424,104436
170405,170423
8677,8701
8256,8263
251280,251302
372691,372725
383163,383196
334799,334838
37218,37228
269191,269201
176255,176290
470204,470224
94002,94034
218773,218784
471351,471361
154263,154289
216279,216288
490898,490933
435289,435305
214127,214139
149088,149108
380671,380685
448238,448258
98019,98031
139509,139530
265851,265856
490305,490336
310666,310682
484614,484645
316049,316080
397146,397163
105465,105508
145262,145271
148314,148332
226742,226753
10717,10725
416340,416363
286918,286939
344416,344456
265363,265378
183648,183671
357995,358021
209450,209470
138675,138682
446192,446204
155688,155699
246357,246371
412981,412992
45075,45097
485395,485418
479803,479831
175612,175641
469900,469914
49019,49036
191049,191061
287438,287447
318224,318228
347955,347968
125024,125034
315433,315467
85776,85786
223348,223359
478768,478776
358217,358235
254724,254744
266814,266824
129726,129743
410654,410679
74894,74909
50600,50605
340489,340519
178660,178678
457836,457845
436481,436490
192531,192562
133776,133799
30137,30141
220087,220108
154585,154605
299265,299299
30260,30284
358055,358067
29048,29072
487927,487954
30969,30977
471856,471883
208001,208012
477767,477780
464793,464815
219192,219200
147586,147601
374263,374276
97824,97837
224906,224919
443315,443335
340371,340388
44815,44839
190121,190133
7633,7642
3882,3896
79484,79495
411896,411910
233956,233959
430319,430335
169429,169449
39155,39176
153717,153736
19426,19440
143755,143763
210531,210540
338129,338143
4847,4870
309296,309313
171566,171582
73686,73726
422620,422644
213048,213076
427034,427039
25818,25842
268383,268394
211426,211435
280639,280689
89765,89790
24034,24042
350444,350461
69025,69040
106717,106728
153063,153084
144467,144480
91094,91099
237328,237347
376681,376701
394929,394953
91938,91952
95946,95965
477661,477670
323555,323572
196789,196814
244653,244674
239031,239054
209655,209664
67732,67751
7448,7460
73834,73841
469915,469931
318411,318419
90592,90824
392701,392726
63785,63805
121421,121428
383252,383266
104964,104984
179033,179042
216938,216957
214159,214175
389377,389402
260985,261016
232874,232896
173160,173176
412933,412959
368757,368789
467332,467348
451474,451488
236579,236597
347301,347318
202779,202795
98360,98378
449816,449851
16932,16960
270134,270153
23364,23371
222113,222121
123551,123558
239402,239427
91697,91715
327027,327045
134224,134234
118131,118138
406346,406365
130365,130393
290505,290514
275837,275859
233486,233496
376518,376550
93800,93814
206128,206138
339888,339899
433792,433811
120928,120950
201429,201440
264219,264272
73078,73112
201535,201541
75127,75137
474376,474398
360535,360540
182942,182955
258964,258977
471931,471937
244476,244509
243064,243077
304500,304510
286056,286066
475724,475759
326702,326719
149048,149060
402710,402718
229681,229697
89185,89197
348200,348231
324821,324856
53873,53885
120968,120998
22426,22438
296882,296902
1002,1011
226901,226914
233970,233992
104623,104637
225130,225140
27943,27949
248474,248487
250342,250355
103530,103547
490583,490595
300782,300809
457356,457365
438159,438193
141658,141679
212676,212691
8501,8510
253008,253033
349710,349737
189143,189161
26754,26762
193914,193937
483514,483536
74849,74865
210092,210110
436085,436109
11260,11267
108476,108488
242177,242201
229439,229458
476172,476186
213764,213781
382644,382681
108833,108850
93619,93627
63624,63636
1057,1081
243366,243396
353964,353992
58464,58490
475799,475812
40189,40221
467089,467116
308219,308237
438688,438695
386945,386961
74208,74224
85853,85861
127131,127137
197696,197708
296576,296582
491206,491223
35223,35233
424124,424135
331588,331593
289287,289303
112877,112880
314026,314051
28443,28461
117707,117723
133234,133260
262458,262470
388713,388731
280233,280249
70385,70390
95230,95267
344878,344905
410814,410837
141842,141856
195414,195447
73781,73806
455608,455611
266873,266883
230875,230891
354200,354221
201863,201897
186027,186041
128926,128957
136190,136205
254985,255004
333031,333055
167655,167666
518,532
222202,222230
212185,212195
79928,79937
15193,15206
474478,474500
284673,284694
234038,234047
231753,231769
358934,358982
247614,247647
180361,180398
482899,482917
484014,484071
482336,482348
214566,214582
252782,252798
231613,231623
280880,280890
438857,438864
18753,18782
238721,238729
407844,407862
126809,126822
415459,415489
17536,17547
298969,298988
19072,19088
349904,349929
155474,155485
186413,186449
302115,302130
413717,413734
352501,352512
307479,307498
318691,318708
413735,413752
103392,103413
399190,399212
449585,449602
315930,315941
400335,400345
361932,361941
54054,54069
66510,66539
460019,460030
213907,213937
477704,477716
471323,471350
207738,207752
108011,108039
186394,186412
44907,44927
215818,215829
167424,167434
295486,295501
477362,477377
104985,105018
412900,412932
222594,222599
311820,311858
138683,138704
344487,344507
103260,103275
71905,71933
189696,189714
368262,368274
370117,370134
414,429
252961,252975
232796,232829
315385,315432
171977,171994
433231,433239
86648,86670
76751,76766
248766,248784
208214,208234
41601,41612
229385,229408
55873,55884
127635,127652
213231,213239
318100,318114
413822,413844
470764,470773
458209,458229
338927,338935
38262,38283
438816,438838
61619,61631
386761,386785
156939,156951
239145,239152
486913,486926
8757,8778
314838,314846
84099,84114
274028,274066
216727,216745
81755,81772
178679,178707
234945,234960
233751,233781
205818,205837
361495,361511
393351,393375
489375,489383
485837,485846
312271,312283
14972,14994
478650,478659
132719,132747
354721,354731
212665,212675
36049,36071
364354,364365
355399,355411
128390,128401
266995,267006
326974,326983
357893,357920
419379,419389
260045,260055
58715,58737
454736,454756
19883,19901
259693,259709
461026,461046
190890,190901
445832,445845
274163,274183
142648,142674
274928,274951
35481,35493
82549,82560
73866,73879
194768,194793
66608,66636
260408,260433
424169,424188
97078,97088
364581,364601
185506,185524
141519,141535
102043,102065
5040,5077
333548,333568
52091,52106
121922,121938
127305,127313
330134,330157
250820,250826
59334,59358
248423,248440
152815,152837
426340,426358
235824,235847
351196,351217
350217,350241
169280,169288
450722,450729
36184,36212
165215,165231
131696,131715
263377,263393
184359,184362
368317,368331
80506,80539
42981,43085
55093,55104
144125,144144
357804,357815
352035,352066
200017,200060
418295,418306
261488,261501
193158,193170
174522,174547
320127,320144
279602,279620
197948,197960
432603,432623
487837,487854
47509,47527
83094,83106
465561,465602
156192,156206
165489,165503
400713,400725
369378,369391
164123,164141
368709,368732
352395,352412
67681,67700
271409,271438
370654,370659
166214,166234
383,392
327575,327581
256919,256925
458852,458868
324494,324524
104040,104047
384886,384907
149526,149551
219415,219424
35972,35985
238667,238690
396524,396566
102165,102181
360851,360884
99242,99263
58967,58987
218473,218493
16313,16328
308308,308324
16483,16510
309899,309937
28838,28875
405146,405200
368826,368845
362816,362834
272417,272428
260860,260877
391441,391462
227939,227951
79496,79506
355713,355727
417185,417207
47805,47826
81341,81370
349676,349695
171836,171858
137136,137145
103861,103877
406909,406919
108376,108384
211325,211341
326762,326784
171659,171677
32914,32930
240580,240588
310438,310454
17263,17312
92453,92480
312831,312847
287410,287437
55921,55938
77848,77861
393241,393288
54956,55008
285097,285108
82113,82133
300721,300737
438116,438130
387068,387090
270986,271027
23879,23895
378421,378456
403735,403756
278488,278499
376631,376640
40770,40780
51748,51764
330083,330103
118257,118268
187778,187797
405988,406010
69596,69607
311953,311967
436110,436124
280891,280904
272359,272392
136387,136433
6207,6226
373859,373880
152676,152693
293887,293925
203733,203752
77257,77274
399170,399189
206411,206428
492135,492148
415811,415855
172499,172502
257126,257140
150399,150416
135369,135383
324035,324041
140219,140252
396313,396330
241981,241991
444713,444741
35414,35435
607,616
392283,392315
253188,253197
20403,20432
164598,164612
203268,203278
104202,104219
289554,289565
235021,235041
492249,492258
458995,459001
99771,99787
159978,160011
285030,285046
419809,419813
422371,422384
113791,113816
294036,294058
102024,102042
33532,33548
370874,370894
316475,316491
102213,102240
315942,315954
404651,404668
19458,19471
91017,91027
324872,324894
397927,397933
214516,214545
62807,62830
167196,167221
64141,64146
381595,381615
444513,444524
439722,439738
72112,72120
144451,144466
360964,360991
266142,266158
464122,464137
234048,234076
442094,442107
232416,232438
131433,131453
399049,399065
261464,261487
131564,131583
394062,394073
143869,143880
345863,345883
282035,282039
256648,256673
447330,447356
349053,349064
45591,45602
89708,89764
396916,396944
407151,407163
357204,357227
162051,162080
480174,480196
110310,110327
328719,328757
292303,292320
138574,138591
295409,295422
425883,425900
40805,40820
285270,285283
109217,109292
193623,193635
76698,76706
13817,13830
196582,196597
100610,100631
419740,419753
72493,72503
1322,1343
87755,87773
45049,45065
86734,86756
213240,213253
6134,6157
445946,445954
304412,304423
315886,315906
477989,478005
359692,359709
175508,175521
99597,99606
341783,341798
328856,328863
456734,456749
131781,131792
293454,293471
382891,382905
119333,119342
120679,120689
282372,282387
367513,367529
82715,82725
365099,365104
104220,104231
3791,3809
359227,359238
426623,426643
92740,92752
283556,283576
60836,60844
208113,208120
1784,1802
262799,262820
346729,346746
65645,65655
149377,149388
322423,322437
247445,247468
228776,228786
125660,125669
369402,369409
123196,123204
345124,345148
343600,343612
57378,57418
29218,29231
478660,478667
18384,18396
402794,402806
272828,272848
190591,190605
8538,8557
233536,233546
136166,136173
200833,200842
461356,461363
443800,443824
376012,376018
179521,179553
465032,465043
382412,382436
359046,359057
279880,279900
327978,327992
441002,441012
301048,301061
275634,275659
375499,375534
463855,463865
254106,254114
476634,476640
468579,468598
407510,407526
70372,70384
307466,307478
438629,438658
3007,3027
358907,358924
40259,40276
165038,165064
164767,164787
262364,262385
480142,480163
29184,29196
166363,166392
493475,493486
14155,14188
11481,11502
155761,155766
345067,345074
400025,400041
237216,237226
360598,360618
230370,230388
189674,189683
100124,100145
296004,296032
437213,437230
463521,463550
181332,181376
186797,186813
314825,314837
220126,220148
151616,151620
39044,39051
400478,400498
370071,370083
364998,365012
78157,78171
6361,6388
464716,464732
179669,179687
394696,394708
369965,370011
456356,456387
353665,353670
72015,72027
233476,233485
82193,82204
414391,414409
29901,29911
396087,396102
108547,108558
440614,440626
407824,407833
230589,230603
53191,53197
62070,62088
142908,142929
424013,424023
440989,441001
414141,414153
492919,492931
254343,254364
91055,91071
171048,171059
43726,43755
221802,221816
115438,115454
224038,224053
207137,207140
159581,159600
355791,355802
314476,314510
318974,318992
78962,79000
124506,124516
201299,201314
417146,417184
29948,29956
347931,347954
272475,272483
149255,149275
414009,414021
203801,203811
184774,184787
386980,387009
217525,217539
289275,289286
137275,137286
274847,274887
459039,459056
399458,399469
420063,420089
140479,140489
215612,215624
251582,251602
230892,230913
477037,477055
196104,196119
392223,392243
326468,326482
188045,188049
271040,271049
363489,363510
361306,361317
185963,185984
144294,144303
248305,248321
85137,85168
297565,297581
51861,51882
366249,366259
416364,416387
407463,407476
404575,404594
316280,316288
393312,393320
29073,29092
316238,316248
385179,385195
97221,97232
96829,96846
483946,483969
279398,279415
69186,69196
306635,306641
305049,305057
75138,75149
47397,47407
149472,149485
394863,394878
454678,454687
281857,281874
316117,316133
308385,308394
181873,181879
136931,136940
260937,260960
39441,39456
483713,483733
228254,228264
44513,44527
290090,290101
87608,87617
329919,329927
238089,238125
195012,195013
162258,162278
306504,306523
479412,479427
378547,378565
103344,103357
12066,12102
175769,175784
103572,103585
85257,85275
367016,367040
36417,36438
401541,401550
415856,415872
85306,85315
322897,322926
472095,472113
72703,72719
283179,283199
222623,222646
3829,3833
316093,316116
102451,102469
224107,224133
282674,282696
81469,81484
423648,423664
203025,203048
441870,441891
30934,30955
236341,236362
442156,442166
76639,76659
113305,113338
265291,265346
328181,328202
189396,189406
462173,462181
375790,375810
34731,34736
445489,445497
467912,467929
444217,444227
29888,29900
309657,309682
412549,412565
473772,473776
275820,275836
191976,192008
402860,402868
157405,157416
14538,14548
198925,198945
265477,265496
307260,307282
69332,69342
7438,7447
351433,351446
66078,66093
473184,473194
84756,84769
95578,95587
99090,99100
430190,430204
485550,485559
419633,419664
424872,424880
421690,421705
290062,290071
110529,110543
39033,39043
392960,392974
489816,489822
39457,39466
217402,217412
446243,446255
483493,483496
77018,77041
146310,146338
482091,482100
267612,267623
486438,486445
443262,443280
456449,456486
9259,9280
331386,331428
54337,54344
172970,172991
428977,428988
330983,330998
359196,359206
332222,332238
79030,79054
466554,466562
145091,145107
341990,342004
186579,186609
329885,329897
487134,487149
364107,364128
44097,44122
442903,442926
26965,26972
377581,377591
18507,18534
216794,216820
157783,157790
321372,321392
158689,158706
303064,303081
396736,396759
319163,319214
227736,227754
451242,451267
396695,396711
70883,70893
109713,109722
451037,451045
154001,154013
205903,205934
307621,307641
151950,151967
324042,324060
26852,26859
158880,158889
320548,320568
402383,402391
9455,9472
414642,414658
284424,284442
351755,351773
379390,379397
227050,227062
194220,194229
485646,485655
156816,156826
47942,47981
122444,122464
88378,88407
453683,453697
359286,359310
36951,36962
490401,490422
214202,214217
194332,194356
187008,187016
138229,138257
203693,203716
479320,479334
466535,466545
152788,152796
272783,272819
120851,120861
157554,157575
417359,417374
88333,88347
387302,387328
298159,298180
119701,119721
237598,237609
173447,173467
405201,405215
280250,280278
79597,79608
314535,314561
488748,488759
220701,220716
23193,23208
232948,232972
131681,131683
18332,18343
428658,428683
178538,178578
46311,46331
5124,5139
37499,37520
121897,121921
117100,117115
216821,216855
33462,33467
479005,479016
127068,127074
167492,167509
242116,242126
228735,228758
115388,115415
389950,389974
478141,478151
25702,25708
1023,1056
342029,342046
338569,338586
268807,268818
58433,58441
243421,243433
201260,201273
478262,478280
61513,61577
278941,278970
440457,440469
27834,27866
51405,51417
183438,183466
225294,225318
50326,50346
390584,390594
170799,170831
34998,35014
345410,345427
248581,248597
159562,159580
379947,379958
156548,156574
59809,59846
415446,415458
66399,66410
269169,269180
185280,185292
383224,383251
131584,131620
11922,11945
316665,316681
195516,195529
134326,134334
245210,245228
251544,251563
136721,136738
60401,60422
330554,330582
230212,230223
56671,56686
464991,464998
271652,271665
19624,19630
219219,219232
46918,46930
255273,255289
131251,131261
365086,365098
274906,274918
404207,404227
485972,485983
363932,363941
430721,430738
12854,12877
453541,453552
80395,80412
263845,263865
166524,166537
306333,306355
283151,283178
457178,457188
79470,79483
189852,189888
